cep,latitude,longitude,ano_2015,ano_2016,ano_2017,ano_2018,ano_2019,ano_2020,ano_2021,ano_2022,ano_2023,ano_2024,media,maximo,minimo,soma,tendencia,casos_previstos_2026,risco_2026
19905631,-23.016061,-49.892717,0,0,0,0,0,0,1,0,0,0,0.1,1,0,1,0,2.491221421426417,BAIXO
19914320,-22.9678548125,-49.85852855416667,0,0,0,0,0,0,0,2,2,1,0.5,2,0,5,1,2.487844253786534,BAIXO
19913340,-22.979627683333334,-49.85387156666667,0,0,0,1,0,0,0,0,0,0,0.1,1,0,1,0,2.486592302140707,BAIXO
19900081,-22.973648292857145,-49.85576877023809,0,0,0,0,1,0,2,0,0,1,0.4,2,0,4,1,2.473665774215988,BAIXO
19906248,-22.986163846666667,-49.88445386666667,0,0,0,0,1,0,0,1,2,3,0.7,3,0,7,3,2.4728507242152773,BAIXO
19913310,-22.988997075,-49.8599225,0,0,0,0,1,0,1,1,0,2,0.5,2,0,5,2,2.4604474643110734,BAIXO
19904718,-22.9700122,-49.904349,0,0,0,0,0,0,0,0,2,1,0.3,2,0,3,1,2.458485293861486,BAIXO
19913148,-22.9771601,-49.8488839,0,0,0,0,0,0,1,0,0,0,0.1,1,0,1,0,2.457560708264282,BAIXO
19902100,-22.991019766666668,-49.86092910555556,0,0,0,0,0,0,0,2,6,1,0.9,6,0,9,1,2.4568376929219085,BAIXO
19905477,-23.005913425000003,-49.88489740833333,0,0,0,0,0,0,0,1,5,3,0.9,5,0,9,3,2.455491066981267,BAIXO
19911750,-22.98115387916667,-49.69712678333333,0,0,0,0,0,0,0,0,0,3,0.3,3,0,3,3,2.441594880450793,BAIXO
19911097,-22.96946033333333,-49.87676174444445,0,0,0,0,0,0,0,1,0,3,0.4,3,0,4,3,2.436361259997284,BAIXO
19907000,-22.979556425,-49.879551875,0,0,0,0,0,0,1,1,1,1,0.4,1,0,4,1,2.42792898607604,BAIXO
19902415,-22.995451466666665,-49.8598677,0,1,0,0,0,0,1,0,0,1,0.3,1,0,3,1,2.422863950863757,BAIXO
19910272,-22.9649387,-49.8970125,0,0,0,0,0,0,0,2,0,2,0.4,2,0,4,2,2.421883048440577,BAIXO
19915686,-22.970703472222223,-49.87047936111111,0,0,0,0,0,0,0,1,0,3,0.4,3,0,4,3,2.417676511844548,BAIXO
19902520,-22.9981013,-49.8633825625,0,0,0,0,2,0,2,0,0,1,0.5,2,0,5,1,2.3981798201402853,BAIXO
19915245,-22.9266086,-49.8247269,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,2.3956987546389428,BAIXO
19900221,-22.9819293375,-49.86664255,0,0,0,0,0,0,1,2,0,1,0.4,2,0,4,1,2.3946448414044426,BAIXO
19915826,-22.9577937,-49.8498022,0,0,0,0,1,0,0,0,1,0,0.2,1,0,2,0,2.3806996246839844,BAIXO
19910250,-22.9646446,-49.8936821,0,0,0,0,0,0,1,1,0,0,0.2,1,0,2,0,2.368149911193541,BAIXO
19905335,-22.997761016450216,-49.886292003751805,0,0,0,0,0,0,0,0,8,1,0.9,8,0,9,1,2.3635604185092234,BAIXO
19914105,-22.9731065,-49.859113,0,0,0,0,0,0,0,0,0,3,0.3,3,0,3,3,2.3432172219745557,BAIXO
19903318,-22.9986644,-49.8513421,0,0,0,0,0,0,1,0,1,0,0.2,1,0,2,0,2.3283567441376363,BAIXO
19911631,-22.9705264,-49.8705623,0,0,0,0,0,0,1,0,1,1,0.3,1,0,3,1,2.3275541223101754,BAIXO
19905435,-23.003934375,-49.88114829583333,0,0,0,0,0,0,4,0,1,3,0.8,4,0,8,3,2.310486485916954,BAIXO
19910716,-22.9581836875,-49.885850875,0,0,0,0,0,0,0,1,2,1,0.4,2,0,4,1,2.2776531490908383,BAIXO
19915290,-22.95437975,-49.869656000000006,0,0,0,0,0,0,2,0,0,0,0.2,2,0,2,0,2.2596584704597262,BAIXO
19910276,-22.9660215,-49.896960666666665,0,0,0,0,0,0,1,0,0,1,0.2,1,0,2,1,2.2572129727577703,BAIXO
19913435,-22.97563145,-49.87466915,0,0,0,0,0,0,1,0,1,1,0.3,1,0,3,1,2.256106279555752,BAIXO
19902390,-22.9978663,-49.86017686666667,0,0,0,0,0,0,1,1,2,0,0.4,2,0,4,0,2.246225618522658,BAIXO
19910062,-22.9684415,-49.8888640625,0,0,0,0,0,0,0,2,2,1,0.5,2,0,5,1,2.2452783714588804,BAIXO
19911130,-22.975782953703703,-49.87941618703704,0,0,0,0,1,0,0,0,0,3,0.4,3,0,4,3,2.2422519458532406,BAIXO
19915484,-22.95789355,-49.8506556,0,0,0,0,0,0,0,0,0,2,0.2,2,0,2,2,2.2342192438936763,BAIXO
19913120,-22.986510066666668,-49.8546385,0,0,0,0,0,0,1,0,1,1,0.3,1,0,3,1,2.2154777296800603,BAIXO
19902444,-22.99419546269841,-49.85862556031746,0,0,0,0,0,0,0,1,7,1,0.9,7,0,9,1,2.208178409271568,BAIXO
19909120,-22.99822281666667,-49.88739803333333,0,0,0,0,1,0,0,0,4,0,0.5,4,0,5,0,2.1831331129633327,BAIXO
19909070,-22.96876383333333,-49.90246433333333,0,0,0,0,0,0,0,3,1,0,0.4,3,0,4,0,2.1824376644208314,BAIXO
19906250,-22.987082248333333,-49.88530467833333,0,1,0,0,0,0,3,0,4,1,0.9,4,0,9,1,2.1572419174390234,BAIXO
19913572,-22.9814909,-49.8452967,0,0,0,0,1,0,0,1,2,0,0.4,2,0,4,0,2.156940940445565,BAIXO
19911107,-22.967223475,-49.873780125,0,0,0,0,2,0,0,0,0,2,0.4,2,0,4,2,2.1553451259123904,BAIXO
19902121,-22.96917236666667,-49.90050433333334,0,0,0,0,0,0,0,0,3,0,0.3,3,0,3,0,2.1510526082693104,BAIXO
19904170,-23.0124653,-49.8842416,0,0,0,0,0,0,1,0,0,0,0.1,1,0,1,0,2.146205342111898,BAIXO
19912400,-22.98832925,-49.8565925,0,0,0,0,0,0,1,2,0,0,0.3,2,0,3,0,2.128069319018323,BAIXO
19912310,-22.98389495,-49.8580202,0,0,0,0,0,0,2,0,0,0,0.2,2,0,2,0,2.118270775243218,BAIXO
19904636,-22.961917266666664,-49.8644912,0,0,0,0,0,0,0,1,2,1,0.4,2,0,4,1,2.1176417001388472,BAIXO
19912370,-22.984729516666665,-49.85395315,0,0,0,0,0,0,0,3,1,2,0.6,3,0,6,2,2.1046111007381114,BAIXO
19902442,-22.992819,-49.8604450375,0,0,0,0,0,0,1,2,0,1,0.4,2,0,4,1,2.092253688007986,BAIXO
19910282,-22.966597383333333,-49.89490063333333,0,0,0,0,0,0,0,1,2,1,0.4,2,0,4,1,2.090000136022354,BAIXO
19912160,-22.9707883,-49.8550763,0,0,0,0,0,0,1,0,0,0,0.1,1,0,1,0,2.085233073330528,BAIXO
19904621,-22.9839947,-49.9123185,0,0,0,0,2,0,0,0,0,1,0.3,2,0,3,1,2.0838154768325694,BAIXO
19913190,-22.9694352,-49.858298700000006,0,0,0,0,0,0,0,0,2,2,0.4,2,0,4,2,2.077926120471602,BAIXO
19912340,-22.9831711,-49.8554678,0,0,0,1,0,0,0,0,0,0,0.1,1,0,1,0,2.0603088742191176,BAIXO
19980781,-22.974117,-49.8650249,0,0,0,0,0,0,1,0,0,0,0.1,1,0,1,0,2.036826909372394,BAIXO
19904209,-23.0132613,-49.8826714,0,0,0,0,0,0,1,0,0,0,0.1,1,0,1,0,2.0359593217426664,BAIXO
19910530,-22.94706125,-49.88525735,0,0,0,0,0,0,0,0,0,2,0.2,2,0,2,2,2.0316726091496093,BAIXO
19904030,-22.98892889444444,-49.86827100555556,0,0,0,0,1,0,0,0,1,3,0.5,3,0,5,3,2.028202423634866,BAIXO
19907405,-23.0079592,-49.8204812,0,0,0,0,1,0,1,0,0,1,0.3,1,0,3,1,2.0205015358205856,BAIXO
19910591,-22.9474243,-49.8807825,0,0,0,0,0,0,1,0,0,0,0.1,1,0,1,0,2.0158639587698417,BAIXO
19903310,-22.981439162500003,-49.87374145625,0,0,0,0,0,0,0,0,2,3,0.5,3,0,5,3,2.0072225448075187,BAIXO
19915511,-22.9602882,-49.8619892,0,0,0,0,0,0,1,0,0,0,0.1,1,0,1,0,2.005881440943085,BAIXO
19912200,-22.982198,-49.86564823333333,0,0,0,0,1,0,1,0,1,0,0.3,1,0,3,0,2.0022401814330806,BAIXO
19911770,-22.97261428333333,-49.86420566666667,0,0,0,0,0,0,3,0,2,1,0.6,3,0,6,1,1.966575660631861,BAIXO
19900044,-22.9792172,-49.8648155,0,0,0,0,0,0,1,0,0,0,0.1,1,0,1,0,1.954911759034076,BAIXO
19912290,-22.983492158691018,-49.85795230776256,1,0,0,0,0,0,0,1,3,1,0.6,3,0,6,0,1.95325904103629,BAIXO
19914210,-22.969154044444448,-49.85364966666666,0,0,0,0,0,0,0,3,1,0,0.4,3,0,4,0,1.9485042395608616,BAIXO
19900915,-23.0123441,-49.8818576,0,0,0,0,0,0,0,2,0,2,0.4,2,0,4,2,1.931353956518251,BAIXO
19905420,-23.0029184875,-49.87950367083334,0,0,0,0,0,0,0,0,7,2,0.9,7,0,9,2,1.9218918433307408,BAIXO
19911260,-22.95708558333333,-49.88167145,0,0,0,0,0,0,0,0,2,1,0.3,2,0,3,1,1.9119145117529115,BAIXO
19902680,-22.9612121,-49.8505658,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.8926411909615128,BAIXO
19912390,-22.987718575,-49.8570539,1,0,0,0,1,0,1,0,0,1,0.4,1,0,4,0,1.8850989644688525,BAIXO
19907100,-22.97933755,-49.87529295,0,0,0,0,0,0,0,1,2,2,0.5,2,0,5,2,1.865422369706721,BAIXO
19906269,-22.9863194,-49.8845735,0,0,0,0,0,0,1,0,0,0,0.1,1,0,1,0,1.8512834567418397,BAIXO
19910670,-22.9740403,-49.88543701,0,0,0,0,2,0,3,3,1,0,0.9,3,0,9,0,1.8391839739697389,BAIXO
19905345,-22.99867971875,-49.886228960416666,0,0,0,0,0,0,0,3,5,1,0.9,5,0,9,1,1.833103841250704,BAIXO
19906015,-22.9791997,-49.8782662,0,0,0,0,0,0,1,0,0,0,0.1,1,0,1,0,1.828273158510456,BAIXO
19906190,-22.9817541,-49.87418735,0,0,0,0,2,0,0,0,2,0,0.4,2,0,4,0,1.8266364532009904,BAIXO
19915760,-22.960428225,-49.854505325000005,0,0,0,0,1,0,0,1,1,0,0.3,1,0,3,0,1.82545887597189,BAIXO
19901744,-23.001668966071428,-49.87142086785715,0,0,0,0,0,0,0,4,1,2,0.7,4,0,7,2,1.8228141968793352,BAIXO
19905433,-23.0032906,-49.8835619,0,0,0,0,0,0,1,0,0,0,0.1,1,0,1,0,1.8070393624557253,BAIXO
19913192,-22.9777918,-49.868204,0,0,0,0,0,0,0,0,0,3,0.3,3,0,3,3,1.8068764578474656,BAIXO
19906410,-22.98249818333333,-49.883179600000005,0,0,0,0,2,0,0,0,2,0,0.4,2,0,4,0,1.8002266418670845,BAIXO
19904540,-22.98988645,-49.87670334999999,0,0,0,0,0,0,1,0,0,1,0.2,1,0,2,1,1.7965430831955018,BAIXO
19911160,-22.963055675,-49.879483525,0,0,0,0,0,0,0,1,0,2,0.3,2,0,3,2,1.7786244272956535,BAIXO
19910510,-22.943942025,-49.8861824,0,0,0,0,0,0,0,2,0,1,0.3,2,0,3,1,1.7769394176666538,BAIXO
19910205,-22.964890683333333,-49.8897523,0,0,0,0,1,0,0,0,0,2,0.3,2,0,3,2,1.756971220989726,BAIXO
19911495,-22.9588219,-49.8753973,0,0,0,0,0,0,1,0,0,0,0.1,1,0,1,0,1.7540218494423243,BAIXO
19913465,-22.97711020247788,-49.85055868858406,0,0,0,0,0,0,0,0,2,0,0.2,2,0,2,0,1.7471051692391484,BAIXO
19905049,-22.9906354,-49.8777648,0,0,0,0,0,0,1,0,0,0,0.1,1,0,1,0,1.7390389712945762,BAIXO
19913117,-22.98508641333333,-49.85346942,0,0,0,0,0,0,3,1,1,1,0.6,3,0,6,1,1.7335346107774967,BAIXO
19906296,-22.966805866666665,-49.8616992,0,0,0,0,0,0,0,0,2,1,0.3,2,0,3,1,1.7210556344634824,BAIXO
19908070,-22.9711302,-49.9022781,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,1.714461979126099,BAIXO
19909121,-22.967276533333333,-49.88771151666666,0,0,0,0,0,0,0,1,0,2,0.3,2,0,3,2,1.7133798702507193,BAIXO
19909016,-22.9695567,-49.9039589,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,1.7128002859144544,BAIXO
19900414,-23.00846913333333,-49.88162613333333,0,0,0,0,0,0,1,0,0,1,0.2,1,0,2,1,1.7051632004631756,BAIXO
19930000,-22.9952584,-49.8692109,0,0,0,0,0,0,10,0,0,1,1.1,10,0,11,1,1.7044258081059525,BAIXO
19910078,-22.9665153,-49.8759984,0,0,0,0,0,0,1,0,0,0,0.1,1,0,1,0,1.697688546718382,BAIXO
19915021,-22.96731955,-49.86388111666667,0,0,0,0,0,0,0,0,2,1,0.3,2,0,3,1,1.6941795673028537,BAIXO
19902610,-22.9975687,-49.8679276,0,0,0,0,0,0,1,0,0,0,0.1,1,0,1,0,1.6940190358127438,BAIXO
19911445,-22.96302438333333,-49.86969486666666,0,0,0,0,2,0,0,0,0,1,0.3,2,0,3,1,1.680047523272151,BAIXO
19911063,-22.968558147222225,-49.876485908333336,0,0,0,0,0,0,0,0,1,2,0.3,2,0,3,2,1.679831422979987,BAIXO
19912150,-22.97827645,-49.85970085,0,0,0,0,1,0,0,0,1,2,0.4,2,0,4,2,1.657343294527891,BAIXO
19915278,-22.954018900000005,-49.8674795,0,0,0,0,0,0,0,1,1,0,0.2,1,0,2,0,1.6565353897440218,BAIXO
19906405,-22.9825204,-49.88444515,0,0,0,0,1,0,0,0,2,2,0.5,2,0,5,2,1.651492007226807,BAIXO
19905704,-22.9583365,-49.851743,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,1.64819920732225,BAIXO
19901680,-22.9823733,-49.8652872,0,0,0,0,0,0,0,0,0,3,0.3,3,0,3,3,1.6386453866853117,BAIXO
19902060,-22.98937397,-49.8609894,0,0,0,0,1,0,0,1,2,1,0.5,2,0,5,1,1.6255658348800353,BAIXO
19905404,-23.001109585,-49.879802445,0,0,0,0,1,0,1,0,0,1,0.3,1,0,3,1,1.6211405428666694,BAIXO
19913530,-22.9282566,-49.8931823,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.6191485303224908,BAIXO
19908263,-22.9710448,-49.888335,0,0,0,0,0,0,0,0,1,2,0.3,2,0,3,2,1.6100640848935657,BAIXO
19906460,-22.97985889388889,-49.88180238833333,0,0,0,0,0,0,0,3,0,2,0.5,3,0,5,2,1.6099046916779116,BAIXO
19915485,-22.9617685,-49.8495907,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,1.608092754786412,BAIXO
19906430,-22.98223095,-49.87924885,1,0,0,0,0,0,0,0,3,2,0.6,3,0,6,1,1.6063505063775665,BAIXO
19901690,-22.984212566666667,-49.86315436666666,1,0,0,0,0,0,0,1,3,0,0.5,3,0,5,-1,1.5876493809028034,BAIXO
19902443,-22.99551690833333,-49.862158225,1,0,0,0,1,0,0,1,2,1,0.6,2,0,6,0,1.5804129426378497,BAIXO
19910020,-22.96764885,-49.88777525,0,0,0,0,1,0,0,0,0,2,0.3,2,0,3,2,1.562765642456725,BAIXO
19905025,-22.99188836,-49.88126295333333,0,0,0,0,0,0,4,1,3,1,0.9,4,0,9,1,1.5502940282658528,BAIXO
19906055,-22.98745558888889,-49.872748638888886,0,0,0,0,2,0,0,3,0,1,0.6,3,0,6,1,1.5232663734132077,BAIXO
19904194,-22.9771055,-49.8611575,0,0,0,0,2,0,0,0,2,0,0.4,2,0,4,0,1.5142233194037544,BAIXO
19910204,-22.965023950000003,-49.8892745,0,0,0,0,0,0,0,0,2,0,0.2,2,0,2,0,1.5108715090555052,BAIXO
19915012,-22.9621291,-49.8630033,0,0,0,0,0,0,0,0,0,2,0.2,2,0,2,2,1.50724078246094,BAIXO
19907501,-22.964368,-49.874349,0,0,0,0,1,0,0,0,1,1,0.3,1,0,3,1,1.4806064049944323,BAIXO
19904628,-23.0007185,-49.8846781,0,0,0,0,0,0,0,0,1,3,0.4,3,0,4,3,1.47763412405493,BAIXO
19913318,-22.9777947,-49.8504816,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.4772177644317708,BAIXO
19914173,-22.9739231,-49.8527108,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.466559897946354,BAIXO
19905035,-22.99044227222222,-49.88074547222222,0,0,0,0,0,0,0,0,6,1,0.7,6,0,7,1,1.4578152374724596,BAIXO
19915764,-22.9598177,-49.8526411,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,1.4572880871692178,BAIXO
19900470,-22.9634814,-49.8516756,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,1.445838320067196,BAIXO
19905295,-22.99420028333333,-49.88759431666666,0,0,0,0,0,0,0,1,3,1,0.5,3,0,5,1,1.4279606628242618,BAIXO
19909100,-22.9538149,-49.90253255,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.426727036736338,BAIXO
19903338,-22.9634246,-49.87846825,0,0,0,0,0,0,0,0,2,0,0.2,2,0,2,0,1.3922794739428357,BAIXO
19915708,-22.9564333,-49.8532954,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,1.3886517835762788,BAIXO
19903030,-22.9683135,-49.9030266,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,1.385792252194733,BAIXO
19911273,-22.9551765,-49.8813401,0,0,0,0,0,0,0,0,1,1,0.2,1,0,2,1,1.3781383800032927,BAIXO
19915305,-22.95377585,-49.87361045,0,0,0,0,0,1,0,0,0,1,0.2,1,0,2,1,1.3766013913727877,BAIXO
19904715,-22.977791799999995,-49.868204,0,0,0,0,0,0,0,0,3,0,0.3,3,0,3,0,1.3616536158206145,BAIXO
19904565,-23.012951906521742,-49.89936216521739,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.3406029144380227,BAIXO
19903394,-23.0014549,-49.8501862,0,0,0,0,0,0,0,0,0,2,0.2,2,0,2,2,1.327615438725843,BAIXO
19911207,-22.9595118,-49.8749679,0,0,0,0,0,0,0,1,1,0,0.2,1,0,2,0,1.3259268451829485,BAIXO
19901070,-23.05691938,-49.38642922666666,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.3129986409985577,BAIXO
19903386,-23.0035211,-49.8405285,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.2938523631000862,BAIXO
19911723,-22.9727409,-49.86520875,0,0,0,0,0,0,3,0,0,1,0.4,3,0,4,1,1.272727569745257,BAIXO
19205115,-22.9571253,-49.8666455,0,0,0,0,0,0,0,0,1,1,0.2,1,0,2,1,1.2624694584501412,BAIXO
19906284,-22.9707025,-49.856752425,0,0,0,0,0,0,0,0,2,0,0.2,2,0,2,0,1.258473463165501,BAIXO
19906230,-22.9857793625,-49.882229075,0,0,0,0,0,0,0,0,4,0,0.4,4,0,4,0,1.2563498215004074,BAIXO
19914370,-22.96449735,-49.85715735,0,0,0,0,0,0,0,0,1,1,0.2,1,0,2,1,1.250812430806036,BAIXO
19910027,-22.9615206,-49.8971764,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.2498326152799564,BAIXO
19914089,-22.9739717,-49.8574374,0,0,0,0,0,0,0,0,2,0,0.2,2,0,2,0,1.245039566374544,BAIXO
19904626,-23.0170378,-49.8891112,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.2422328899110653,BAIXO
19950500,-22.9471473,-49.8865764,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,1.2393261000052007,BAIXO
19911309,-22.984125,-49.8517101,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.2330921242519253,BAIXO
19914075,-22.976237233333336,-49.8587016,0,0,0,0,1,0,0,0,1,1,0.3,1,0,3,1,1.231239678161728,BAIXO
19912060,-22.976313766666664,-49.865496333333326,0,0,0,0,0,0,0,0,0,2,0.2,2,0,2,2,1.2257849464640458,BAIXO
19912110,-22.978298,-49.8578474,0,0,0,0,0,0,0,2,0,1,0.3,2,0,3,1,1.21093344485962,BAIXO
19913485,-22.97871045,-49.8483202,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,1.2054370070964069,BAIXO
19910034,-22.9698733,-49.890152,0,0,0,0,0,0,0,0,0,2,0.2,2,0,2,2,1.2005453128267618,BAIXO
19900191,-22.9856788,-49.8669636125,0,0,0,0,0,0,0,1,2,1,0.4,2,0,4,1,1.1980052259586955,BAIXO
19902400,-22.994897216666665,-49.85729933333333,0,0,0,0,0,0,0,0,3,1,0.4,3,0,4,1,1.1757502211821702,BAIXO
19915525,-22.9620281,-49.8591691,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.1744921977497145,BAIXO
19913554,-22.9812129,-49.8461567,0,0,0,0,1,0,0,0,0,1,0.2,1,0,2,1,1.169696819704768,BAIXO
19910249,-22.9663732,-49.8928228,0,0,0,0,0,0,0,0,1,1,0.2,1,0,2,1,1.1692315113850782,BAIXO
19913574,-23.02811650600033,-49.89211128867697,0,0,0,0,0,0,0,0,0,2,0.2,2,0,2,2,1.159184116767392,BAIXO
19915865,-22.9670653,-49.8632266,0,0,0,0,0,0,0,1,1,0,0.2,1,0,2,0,1.1546780413755189,BAIXO
19913578,-22.9821647,-49.8435205,0,0,0,0,1,0,0,0,0,1,0.2,1,0,2,1,1.1535079179720924,BAIXO
19910710,-22.9629515,-49.8966463,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.1500065759410063,BAIXO
19904658,-23.016789,-49.886686,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.149897466951188,BAIXO
19915679,-22.9572335,-49.8630096,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,1.1393960916302603,BAIXO
19907190,-22.97564805833333,-49.879842225,0,0,0,0,0,0,0,0,0,2,0.2,2,0,2,2,1.136450828334091,BAIXO
19911749,-22.97383465,-49.8614777,0,0,0,0,0,0,0,1,1,0,0.2,1,0,2,0,1.133314055403389,BAIXO
19906560,-22.945174,-49.8860956,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1.128309118003017,BAIXO
19910269,-22.9651804,-49.8961356,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.128234387282646,BAIXO
19907140,-22.977619633333333,-49.88131526666666,0,0,0,0,1,0,0,0,1,1,0.3,1,0,3,1,1.1270617715099434,BAIXO
19912700,-22.9564654,-49.8793263,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.1243539203951514,BAIXO
19150210,-22.9577242,-49.8683114,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,1.1227202846766886,BAIXO
19915205,-22.9571253,-49.8666455,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,1.1195947052310655,BAIXO
19915801,-22.96114,-49.8619221,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,1.1183123223581788,BAIXO
19911388,-22.97675187272728,-49.85549258760331,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.113397460574561,BAIXO
19991433,-22.964738,-49.8574634,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,1.1115331902965409,BAIXO
19913475,-22.979675,-49.8520207,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,1.0959404682489549,BAIXO
19901400,-22.9609389,-49.8742308,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.0937251767199996,BAIXO
19900015,-22.98157255,-49.87501435,0,0,0,0,0,0,0,1,0,2,0.3,2,0,3,2,1.0841104857663597,BAIXO
19910211,-22.9588929,-49.8927403,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1.082724590867656,BAIXO
19911095,-22.97044281333333,-49.87577306666666,0,0,0,0,0,0,0,0,1,1,0.2,1,0,2,1,1.0799019379901438,BAIXO
19906561,-22.9602377,-49.882089,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,1.0727944897025736,BAIXO
19905205,-22.9581513,-49.8820516,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,1.068308239156977,BAIXO
19918302,-22.9632158,-49.8966547,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,1.0593560892393723,BAIXO
19910100,-22.9654308,-49.8925042,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.0576528741748916,BAIXO
19910245,-22.96634985,-49.89222015,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.0527141978618602,BAIXO
19904276,-23.0102878,-49.88575,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.0466307580491048,BAIXO
19904341,-23.0150772,-49.8844941,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,1.0455827465184484,BAIXO
19905350,-22.999068775,-49.8860391625,0,0,0,0,0,0,0,1,2,1,0.4,2,0,4,1,1.0364378079875678,BAIXO
19903322,-22.9687363,-49.8630147,0,0,0,0,0,0,0,0,1,1,0.2,1,0,2,1,1.034607905019584,BAIXO
19906130,-22.9841324,-49.8754424,0,0,0,0,2,0,0,0,0,0,0.2,2,0,2,0,1.0314016966858617,BAIXO
19910473,-22.961605,-49.8938793,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,1.0281366510553198,BAIXO
19911202,-22.9612149,-49.8812241,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,1.0144814793839032,BAIXO
19910310,-22.9632909,-49.8937234,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,1.005330753419912,BAIXO
19910667,-22.97009135,-49.89582025,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0021513497240448,BAIXO
19945000,-22.9789697,-49.8521467,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.9970453812402412,BAIXO
19915151,-22.9610717,-49.8644221,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.9962126633890876,BAIXO
19910001,-22.964431,-49.8638795,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0.9939198962511,BAIXO
19914314,-22.9681916,-49.8594396,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.9921350204949704,BAIXO
19913170,-22.9817719,-49.85653615,0,0,0,0,0,0,0,0,2,0,0.2,2,0,2,0,0.991262107867442,BAIXO
19911209,-22.977171650000003,-49.86360495,0,0,0,0,0,0,0,0,1,1,0.2,1,0,2,1,0.9891625956206552,BAIXO
19900315,-22.9539463,-49.872422,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.987523070612042,BAIXO
19911006,-22.963095316666667,-49.86108181666666,1,0,0,0,0,0,0,1,0,0,0.2,1,0,2,-1,0.9854363742033456,BAIXO
19908150,-22.966321444444443,-49.89598887777778,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,0.9812206371807406,BAIXO
19911960,-22.9621287,-49.8670741,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.9762079999763956,BAIXO
19910304,-22.9569437,-49.8701607,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.9714804408704368,BAIXO
19918899,-22.9730912,-49.8763989,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.9708962382701428,BAIXO
19903155,-22.9667787,-49.8579782,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.9652497690676682,BAIXO
19911833,-22.9671534,-49.869696,0,0,0,0,0,0,0,0,1,1,0.2,1,0,2,1,0.9622919320518122,BAIXO
